"TIME","GEO","GEO_LABEL","INDIC_BT","INDIC_BT_LABEL","NACE_R2","NACE_R2_LABEL","S_ADJ","S_ADJ_LABEL","UNIT","UNIT_LABEL","Value"
"1993Q3","BE","Belgium","PSQM","Building permits - m2 of useful floor area","F_CC11_X_CC113","Residential buildings, except residences for communities","SCA","Seasonally and calendar adjusted data","I15","Index, 2015=100",":"
"1993Q3","BE","Belgium","PSQM","Building permits - m2 of useful floor area","F_CC112","Two- and more dwelling buildings","SCA","Seasonally and calendar adjusted data","I15","Index, 2015=100",":"
"1993Q3","BG","Bulgaria","PSQM","Building permits - m2 of useful floor area","F_CC11_X_CC113","Residential buildings, except residences for communities","SCA","Seasonally and calendar adjusted data","I15","Index, 2015=100",":"
"1993Q3","BG","Bulgaria","PSQM","Building permits - m2 of useful floor area","F_CC112","Two- and more dwelling buildings","SCA","Seasonally and calendar adjusted data","I15","Index, 2015=100",":"
"1993Q3","CZ","Czechia","PSQM","Building permits - m2 of useful floor area","F_CC11_X_CC113","Residential buildings, except residences for communities","SCA","Seasonally and calendar adjusted data","I15","Index, 2015=100",":"
"1993Q3","CZ","Czechia","PSQM","Building permits - m2 of useful floor area","F_CC112","Two- and more dwelling buildings","SCA","Seasonally and calendar adjusted data","I15","Index, 2015=100",":"
"1993Q3","DK","Denmark","PSQM","Building permits - m2 of useful floor area","F_CC11_X_CC113","Residential buildings, except residences for communities","SCA","Seasonally and calendar adjusted data","I15","Index, 2015=100",":"
"1993Q3","DK","Denmark","PSQM","Building permits - m2 of useful floor area","F_CC112","Two- and more dwelling buildings","SCA","Seasonally and calendar adjusted data","I15","Index, 2015=100",":"
"1993Q3","DE","Germany (until 1990 former territory of the FRG)","PSQM","Building permits - m2 of useful floor area","F_CC11_X_CC113","Residential buildings, except residences for communities","SCA","Seasonally and calendar adjusted data","I15","Index, 2015=100",":"
"1993Q3","DE","Germany (until 1990 former territory of the FRG)","PSQM","Building permits - m2 of useful floor area","F_CC112","Two- and more dwelling buildings","SCA","Seasonally and calendar adjusted data","I15","Index, 2015=100",":"
"1993Q3","EE","Estonia","PSQM","Building permits - m2 of useful floor area","F_CC11_X_CC113","Residential buildings, except residences for communities","SCA","Seasonally and calendar adjusted data","I15","Index, 2015=100",":"
"1993Q3","EE","Estonia","PSQM","Building permits - m2 of useful floor area","F_CC112","Two- and more dwelling buildings","SCA","Seasonally and calendar adjusted data","I15","Index, 2015=100",":"
"1993Q3","IE","Ireland","PSQM","Building permits - m2 of useful floor area","F_CC11_X_CC113","Residential buildings, except residences for communities","SCA","Seasonally and calendar adjusted data","I15","Index, 2015=100",":"
"1993Q3","IE","Ireland","PSQM","Building permits - m2 of useful floor area","F_CC112","Two- and more dwelling buildings","SCA","Seasonally and calendar adjusted data","I15","Index, 2015=100",":"
"1993Q3","EL","Greece","PSQM","Building permits - m2 of useful floor area","F_CC11_X_CC113","Residential buildings, except residences for communities","SCA","Seasonally and calendar adjusted data","I15","Index, 2015=100",":"
"1993Q3","EL","Greece","PSQM","Building permits - m2 of useful floor area","F_CC112","Two- and more dwelling buildings","SCA","Seasonally and calendar adjusted data","I15","Index, 2015=100",":"
"1993Q3","ES","Spain","PSQM","Building permits - m2 of useful floor area","F_CC11_X_CC113","Residential buildings, except residences for communities","SCA","Seasonally and calendar adjusted data","I15","Index, 2015=100",":"
"1993Q3","ES","Spain","PSQM","Building permits - m2 of useful floor area","F_CC112","Two- and more dwelling buildings","SCA","Seasonally and calendar adjusted data","I15","Index, 2015=100",":"
"1993Q3","FR","France","PSQM","Building permits - m2 of useful floor area","F_CC11_X_CC113","Residential buildings, except residences for communities","SCA","Seasonally and calendar adjusted data","I15","Index, 2015=100",":"
"1993Q3","FR","France","PSQM","Building permits - m2 of useful floor area","F_CC112","Two- and more dwelling buildings","SCA","Seasonally and calendar adjusted data","I15","Index, 2015=100",":"
"1993Q3","HR","Croatia","PSQM","Building permits - m2 of useful floor area","F_CC11_X_CC113","Residential buildings, except residences for communities","SCA","Seasonally and calendar adjusted data","I15","Index, 2015=100",":"
"1993Q3","HR","Croatia","PSQM","Building permits - m2 of useful floor area","F_CC112","Two- and more dwelling buildings","SCA","Seasonally and calendar adjusted data","I15","Index, 2015=100",":"
"1993Q3","IT","Italy","PSQM","Building permits - m2 of useful floor area","F_CC11_X_CC113","Residential buildings, except residences for communities","SCA","Seasonally and calendar adjusted data","I15","Index, 2015=100",":"
"1993Q3","IT","Italy","PSQM","Building permits - m2 of useful floor area","F_CC112","Two- and more dwelling buildings","SCA","Seasonally and calendar adjusted data","I15","Index, 2015=100",":"
"1993Q3","CY","Cyprus","PSQM","Building permits - m2 of useful floor area","F_CC11_X_CC113","Residential buildings, except residences for communities","SCA","Seasonally and calendar adjusted data","I15","Index, 2015=100",":"
"1993Q3","CY","Cyprus","PSQM","Building permits - m2 of useful floor area","F_CC112","Two- and more dwelling buildings","SCA","Seasonally and calendar adjusted data","I15","Index, 2015=100",":"
"1993Q3","LV","Latvia","PSQM","Building permits - m2 of useful floor area","F_CC11_X_CC113","Residential buildings, except residences for communities","SCA","Seasonally and calendar adjusted data","I15","Index, 2015=100",":"
"1993Q3","LV","Latvia","PSQM","Building permits - m2 of useful floor area","F_CC112","Two- and more dwelling buildings","SCA","Seasonally and calendar adjusted data","I15","Index, 2015=100",":"
"1993Q3","LT","Lithuania","PSQM","Building permits - m2 of useful floor area","F_CC11_X_CC113","Residential buildings, except residences for communities","SCA","Seasonally and calendar adjusted data","I15","Index, 2015=100",":"
"1993Q3","LT","Lithuania","PSQM","Building permits - m2 of useful floor area","F_CC112","Two- and more dwelling buildings","SCA","Seasonally and calendar adjusted data","I15","Index, 2015=100",":"
"1993Q3","LU","Luxembourg","PSQM","Building permits - m2 of useful floor area","F_CC11_X_CC113","Residential buildings, except residences for communities","SCA","Seasonally and calendar adjusted data","I15","Index, 2015=100",":"
"1993Q3","LU","Luxembourg","PSQM","Building permits - m2 of useful floor area","F_CC112","Two- and more dwelling buildings","SCA","Seasonally and calendar adjusted data","I15","Index, 2015=100",":"
"1993Q3","HU","Hungary","PSQM","Building permits - m2 of useful floor area","F_CC11_X_CC113","Residential buildings, except residences for communities","SCA","Seasonally and calendar adjusted data","I15","Index, 2015=100",":"
"1993Q3","HU","Hungary","PSQM","Building permits - m2 of useful floor area","F_CC112","Two- and more dwelling buildings","SCA","Seasonally and calendar adjusted data","I15","Index, 2015=100",":"
"1993Q3","MT","Malta","PSQM","Building permits - m2 of useful floor area","F_CC11_X_CC113","Residential buildings, except residences for communities","SCA","Seasonally and calendar adjusted data","I15","Index, 2015=100",":"
"1993Q3","MT","Malta","PSQM","Building permits - m2 of useful floor area","F_CC112","Two- and more dwelling buildings","SCA","Seasonally and calendar adjusted data","I15","Index, 2015=100",":"
"1993Q3","NL","Netherlands","PSQM","Building permits - m2 of useful floor area","F_CC11_X_CC113","Residential buildings, except residences for communities","SCA","Seasonally and calendar adjusted data","I15","Index, 2015=100",":"
"1993Q3","NL","Netherlands","PSQM","Building permits - m2 of useful floor area","F_CC112","Two- and more dwelling buildings","SCA","Seasonally and calendar adjusted data","I15","Index, 2015=100",":"
"1993Q3","AT","Austria","PSQM","Building permits - m2 of useful floor area","F_CC11_X_CC113","Residential buildings, except residences for communities","SCA","Seasonally and calendar adjusted data","I15","Index, 2015=100",":"
"1993Q3","AT","Austria","PSQM","Building permits - m2 of useful floor area","F_CC112","Two- and more dwelling buildings","SCA","Seasonally and calendar adjusted data","I15","Index, 2015=100",":"
"1993Q3","PL","Poland","PSQM","Building permits - m2 of useful floor area","F_CC11_X_CC113","Residential buildings, except residences for communities","SCA","Seasonally and calendar adjusted data","I15","Index, 2015=100",":"
"1993Q3","PL","Poland","PSQM","Building permits - m2 of useful floor area","F_CC112","Two- and more dwelling buildings","SCA","Seasonally and calendar adjusted data","I15","Index, 2015=100",":"
"1993Q3","PT","Portugal","PSQM","Building permits - m2 of useful floor area","F_CC11_X_CC113","Residential buildings, except residences for communities","SCA","Seasonally and calendar adjusted data","I15","Index, 2015=100",":"
"1993Q3","PT","Portugal","PSQM","Building permits - m2 of useful floor area","F_CC112","Two- and more dwelling buildings","SCA","Seasonally and calendar adjusted data","I15","Index, 2015=100",":"
"1993Q3","RO","Romania","PSQM","Building permits - m2 of useful floor area","F_CC11_X_CC113","Residential buildings, except residences for communities","SCA","Seasonally and calendar adjusted data","I15","Index, 2015=100",":"
"1993Q3","RO","Romania","PSQM","Building permits - m2 of useful floor area","F_CC112","Two- and more dwelling buildings","SCA","Seasonally and calendar adjusted data","I15","Index, 2015=100",":"
"1993Q3","SI","Slovenia","PSQM","Building permits - m2 of useful floor area","F_CC11_X_CC113","Residential buildings, except residences for communities","SCA","Seasonally and calendar adjusted data","I15","Index, 2015=100",":"
"1993Q3","SI","Slovenia","PSQM","Building permits - m2 of useful floor area","F_CC112","Two- and more dwelling buildings","SCA","Seasonally and calendar adjusted data","I15","Index, 2015=100",":"
"1993Q3","SK","Slovakia","PSQM","Building permits - m2 of useful floor area","F_CC11_X_CC113","Residential buildings, except residences for communities","SCA","Seasonally and calendar adjusted data","I15","Index, 2015=100",":"
"1993Q3","SK","Slovakia","PSQM","Building permits - m2 of useful floor area","F_CC112","Two- and more dwelling buildings","SCA","Seasonally and calendar adjusted data","I15","Index, 2015=100",":"
"1993Q3","FI","Finland","PSQM","Building permits - m2 of useful floor area","F_CC11_X_CC113","Residential buildings, except residences for communities","SCA","Seasonally and calendar adjusted data","I15","Index, 2015=100",":"
"1993Q3","FI","Finland","PSQM","Building permits - m2 of useful floor area","F_CC112","Two- and more dwelling buildings","SCA","Seasonally and calendar adjusted data","I15","Index, 2015=100",":"
"1993Q3","SE","Sweden","PSQM","Building permits - m2 of useful floor area","F_CC11_X_CC113","Residential buildings, except residences for communities","SCA","Seasonally and calendar adjusted data","I15","Index, 2015=100",":"
"1993Q3","SE","Sweden","PSQM","Building permits - m2 of useful floor area","F_CC112","Two- and more dwelling buildings","SCA","Seasonally and calendar adjusted data","I15","Index, 2015=100",":"
"1993Q3","UK","United Kingdom","PSQM","Building permits - m2 of useful floor area","F_CC11_X_CC113","Residential buildings, except residences for communities","SCA","Seasonally and calendar adjusted data","I15","Index, 2015=100",":"
"1993Q3","UK","United Kingdom","PSQM","Building permits - m2 of useful floor area","F_CC112","Two- and more dwelling buildings","SCA","Seasonally and calendar adjusted data","I15","Index, 2015=100",":"
"1993Q3","NO","Norway","PSQM","Building permits - m2 of useful floor area","F_CC11_X_CC113","Residential buildings, except residences for communities","SCA","Seasonally and calendar adjusted data","I15","Index, 2015=100",":"
"1993Q3","NO","Norway","PSQM","Building permits - m2 of useful floor area","F_CC112","Two- and more dwelling buildings","SCA","Seasonally and calendar adjusted data","I15","Index, 2015=100",":"
"1993Q3","ME","Montenegro","PSQM","Building permits - m2 of useful floor area","F_CC11_X_CC113","Residential buildings, except residences for communities","SCA","Seasonally and calendar adjusted data","I15","Index, 2015=100",":"
"1993Q3","ME","Montenegro","PSQM","Building permits - m2 of useful floor area","F_CC112","Two- and more dwelling buildings","SCA","Seasonally and calendar adjusted data","I15","Index, 2015=100",":"
"1993Q3","MK","Former Yugoslav Republic of Macedonia, the","PSQM","Building permits - m2 of useful floor area","F_CC11_X_CC113","Residential buildings, except residences for communities","SCA","Seasonally and calendar adjusted data","I15","Index, 2015=100",":"
"1993Q3","MK","Former Yugoslav Republic of Macedonia, the","PSQM","Building permits - m2 of useful floor area","F_CC112","Two- and more dwelling buildings","SCA","Seasonally and calendar adjusted data","I15","Index, 2015=100",":"
"1993Q3","RS","Serbia","PSQM","Building permits - m2 of useful floor area","F_CC11_X_CC113","Residential buildings, except residences for communities","SCA","Seasonally and calendar adjusted data","I15","Index, 2015=100",":"
"1993Q3","RS","Serbia","PSQM","Building permits - m2 of useful floor area","F_CC112","Two- and more dwelling buildings","SCA","Seasonally and calendar adjusted data","I15","Index, 2015=100",":"
"1993Q3","TR","Turkey","PSQM","Building permits - m2 of useful floor area","F_CC11_X_CC113","Residential buildings, except residences for communities","SCA","Seasonally and calendar adjusted data","I15","Index, 2015=100","57.7"
"1993Q3","TR","Turkey","PSQM","Building permits - m2 of useful floor area","F_CC112","Two- and more dwelling buildings","SCA","Seasonally and calendar adjusted data","I15","Index, 2015=100","56.0"
"1993Q3","BA","Bosnia and Herzegovina","PSQM","Building permits - m2 of useful floor area","F_CC11_X_CC113","Residential buildings, except residences for communities","SCA","Seasonally and calendar adjusted data","I15","Index, 2015=100",":"
"1993Q3","BA","Bosnia and Herzegovina","PSQM","Building permits - m2 of useful floor area","F_CC112","Two- and more dwelling buildings","SCA","Seasonally and calendar adjusted data","I15","Index, 2015=100",":"
"1993Q4","EU28","European Union (current composition)","PSQM","Building permits - m2 of useful floor area","F_CC11_X_CC113","Residential buildings, except residences for communities","SCA","Seasonally and calendar adjusted data","I15","Index, 2015=100",":"
"1993Q4","EU28","European Union (current composition)","PSQM","Building permits - m2 of useful floor area","F_CC112","Two- and more dwelling buildings","SCA","Seasonally and calendar adjusted data","I15","Index, 2015=100",":"
"1993Q4","EA19","Euro area (19 countries)","PSQM","Building permits - m2 of useful floor area","F_CC11_X_CC113","Residential buildings, except residences for communities","SCA","Seasonally and calendar adjusted data","I15","Index, 2015=100",":"
"1993Q4","EA19","Euro area (19 countries)","PSQM","Building permits - m2 of useful floor area","F_CC112","Two- and more dwelling buildings","SCA","Seasonally and calendar adjusted data","I15","Index, 2015=100",":"
"1993Q4","BE","Belgium","PSQM","Building permits - m2 of useful floor area","F_CC11_X_CC113","Residential buildings, except residences for communities","SCA","Seasonally and calendar adjusted data","I15","Index, 2015=100",":"
"1993Q4","BE","Belgium","PSQM","Building permits - m2 of useful floor area","F_CC112","Two- and more dwelling buildings","SCA","Seasonally and calendar adjusted data","I15","Index, 2015=100",":"
"1993Q4","BG","Bulgaria","PSQM","Building permits - m2 of useful floor area","F_CC11_X_CC113","Residential buildings, except residences for communities","SCA","Seasonally and calendar adjusted data","I15","Index, 2015=100",":"
"1993Q4","BG","Bulgaria","PSQM","Building permits - m2 of useful floor area","F_CC112","Two- and more dwelling buildings","SCA","Seasonally and calendar adjusted data","I15","Index, 2015=100",":"
"1993Q4","CZ","Czechia","PSQM","Building permits - m2 of useful floor area","F_CC11_X_CC113","Residential buildings, except residences for communities","SCA","Seasonally and calendar adjusted data","I15","Index, 2015=100",":"
"1993Q4","CZ","Czechia","PSQM","Building permits - m2 of useful floor area","F_CC112","Two- and more dwelling buildings","SCA","Seasonally and calendar adjusted data","I15","Index, 2015=100",":"
"1993Q4","DK","Denmark","PSQM","Building permits - m2 of useful floor area","F_CC11_X_CC113","Residential buildings, except residences for communities","SCA","Seasonally and calendar adjusted data","I15","Index, 2015=100",":"
"1993Q4","DK","Denmark","PSQM","Building permits - m2 of useful floor area","F_CC112","Two- and more dwelling buildings","SCA","Seasonally and calendar adjusted data","I15","Index, 2015=100",":"
"1993Q4","DE","Germany (until 1990 former territory of the FRG)","PSQM","Building permits - m2 of useful floor area","F_CC11_X_CC113","Residential buildings, except residences for communities","SCA","Seasonally and calendar adjusted data","I15","Index, 2015=100",":"
"1993Q4","DE","Germany (until 1990 former territory of the FRG)","PSQM","Building permits - m2 of useful floor area","F_CC112","Two- and more dwelling buildings","SCA","Seasonally and calendar adjusted data","I15","Index, 2015=100",":"
"1993Q4","EE","Estonia","PSQM","Building permits - m2 of useful floor area","F_CC11_X_CC113","Residential buildings, except residences for communities","SCA","Seasonally and calendar adjusted data","I15","Index, 2015=100",":"
"1993Q4","EE","Estonia","PSQM","Building permits - m2 of useful floor area","F_CC112","Two- and more dwelling buildings","SCA","Seasonally and calendar adjusted data","I15","Index, 2015=100",":"
"1993Q4","IE","Ireland","PSQM","Building permits - m2 of useful floor area","F_CC11_X_CC113","Residential buildings, except residences for communities","SCA","Seasonally and calendar adjusted data","I15","Index, 2015=100",":"
"1993Q4","IE","Ireland","PSQM","Building permits - m2 of useful floor area","F_CC112","Two- and more dwelling buildings","SCA","Seasonally and calendar adjusted data","I15","Index, 2015=100",":"
"1993Q4","EL","Greece","PSQM","Building permits - m2 of useful floor area","F_CC11_X_CC113","Residential buildings, except residences for communities","SCA","Seasonally and calendar adjusted data","I15","Index, 2015=100",":"
"1993Q4","EL","Greece","PSQM","Building permits - m2 of useful floor area","F_CC112","Two- and more dwelling buildings","SCA","Seasonally and calendar adjusted data","I15","Index, 2015=100",":"
"1993Q4","ES","Spain","PSQM","Building permits - m2 of useful floor area","F_CC11_X_CC113","Residential buildings, except residences for communities","SCA","Seasonally and calendar adjusted data","I15","Index, 2015=100",":"
"1993Q4","ES","Spain","PSQM","Building permits - m2 of useful floor area","F_CC112","Two- and more dwelling buildings","SCA","Seasonally and calendar adjusted data","I15","Index, 2015=100",":"
"1993Q4","FR","France","PSQM","Building permits - m2 of useful floor area","F_CC11_X_CC113","Residential buildings, except residences for communities","SCA","Seasonally and calendar adjusted data","I15","Index, 2015=100",":"
"1993Q4","FR","France","PSQM","Building permits - m2 of useful floor area","F_CC112","Two- and more dwelling buildings","SCA","Seasonally and calendar adjusted data","I15","Index, 2015=100",":"
"1993Q4","HR","Croatia","PSQM","Building permits - m2 of useful floor area","F_CC11_X_CC113","Residential buildings, except residences for communities","SCA","Seasonally and calendar adjusted data","I15","Index, 2015=100",":"
"1993Q4","HR","Croatia","PSQM","Building permits - m2 of useful floor area","F_CC112","Two- and more dwelling buildings","SCA","Seasonally and calendar adjusted data","I15","Index, 2015=100",":"
"1993Q4","IT","Italy","PSQM","Building permits - m2 of useful floor area","F_CC11_X_CC113","Residential buildings, except residences for communities","SCA","Seasonally and calendar adjusted data","I15","Index, 2015=100",":"
"1993Q4","IT","Italy","PSQM","Building permits - m2 of useful floor area","F_CC112","Two- and more dwelling buildings","SCA","Seasonally and calendar adjusted data","I15","Index, 2015=100",":"
"1993Q4","CY","Cyprus","PSQM","Building permits - m2 of useful floor area","F_CC11_X_CC113","Residential buildings, except residences for communities","SCA","Seasonally and calendar adjusted data","I15","Index, 2015=100",":"
"1993Q4","CY","Cyprus","PSQM","Building permits - m2 of useful floor area","F_CC112","Two- and more dwelling buildings","SCA","Seasonally and calendar adjusted data","I15","Index, 2015=100",":"
"1993Q4","LV","Latvia","PSQM","Building permits - m2 of useful floor area","F_CC11_X_CC113","Residential buildings, except residences for communities","SCA","Seasonally and calendar adjusted data","I15","Index, 2015=100",":"
"1993Q4","LV","Latvia","PSQM","Building permits - m2 of useful floor area","F_CC112","Two- and more dwelling buildings","SCA","Seasonally and calendar adjusted data","I15","Index, 2015=100",":"
"1993Q4","LT","Lithuania","PSQM","Building permits - m2 of useful floor area","F_CC11_X_CC113","Residential buildings, except residences for communities","SCA","Seasonally and calendar adjusted data","I15","Index, 2015=100",":"
"1993Q4","LT","Lithuania","PSQM","Building permits - m2 of useful floor area","F_CC112","Two- and more dwelling buildings","SCA","Seasonally and calendar adjusted data","I15","Index, 2015=100",":"
"1993Q4","LU","Luxembourg","PSQM","Building permits - m2 of useful floor area","F_CC11_X_CC113","Residential buildings, except residences for communities","SCA","Seasonally and calendar adjusted data","I15","Index, 2015=100",":"
"1993Q4","LU","Luxembourg","PSQM","Building permits - m2 of useful floor area","F_CC112","Two- and more dwelling buildings","SCA","Seasonally and calendar adjusted data","I15","Index, 2015=100",":"
"1993Q4","HU","Hungary","PSQM","Building permits - m2 of useful floor area","F_CC11_X_CC113","Residential buildings, except residences for communities","SCA","Seasonally and calendar adjusted data","I15","Index, 2015=100",":"
"1993Q4","HU","Hungary","PSQM","Building permits - m2 of useful floor area","F_CC112","Two- and more dwelling buildings","SCA","Seasonally and calendar adjusted data","I15","Index, 2015=100",":"
"1993Q4","MT","Malta","PSQM","Building permits - m2 of useful floor area","F_CC11_X_CC113","Residential buildings, except residences for communities","SCA","Seasonally and calendar adjusted data","I15","Index, 2015=100",":"
"1993Q4","MT","Malta","PSQM","Building permits - m2 of useful floor area","F_CC112","Two- and more dwelling buildings","SCA","Seasonally and calendar adjusted data","I15","Index, 2015=100",":"
"1993Q4","NL","Netherlands","PSQM","Building permits - m2 of useful floor area","F_CC11_X_CC113","Residential buildings, except residences for communities","SCA","Seasonally and calendar adjusted data","I15","Index, 2015=100",":"
"1993Q4","NL","Netherlands","PSQM","Building permits - m2 of useful floor area","F_CC112","Two- and more dwelling buildings","SCA","Seasonally and calendar adjusted data","I15","Index, 2015=100",":"
"1993Q4","AT","Austria","PSQM","Building permits - m2 of useful floor area","F_CC11_X_CC113","Residential buildings, except residences for communities","SCA","Seasonally and calendar adjusted data","I15","Index, 2015=100",":"
"1993Q4","AT","Austria","PSQM","Building permits - m2 of useful floor area","F_CC112","Two- and more dwelling buildings","SCA","Seasonally and calendar adjusted data","I15","Index, 2015=100",":"
"1993Q4","PL","Poland","PSQM","Building permits - m2 of useful floor area","F_CC11_X_CC113","Residential buildings, except residences for communities","SCA","Seasonally and calendar adjusted data","I15","Index, 2015=100",":"
"1993Q4","PL","Poland","PSQM","Building permits - m2 of useful floor area","F_CC112","Two- and more dwelling buildings","SCA","Seasonally and calendar adjusted data","I15","Index, 2015=100",":"
"1993Q4","PT","Portugal","PSQM","Building permits - m2 of useful floor area","F_CC11_X_CC113","Residential buildings, except residences for communities","SCA","Seasonally and calendar adjusted data","I15","Index, 2015=100",":"
"1993Q4","PT","Portugal","PSQM","Building permits - m2 of useful floor area","F_CC112","Two- and more dwelling buildings","SCA","Seasonally and calendar adjusted data","I15","Index, 2015=100",":"
"1993Q4","RO","Romania","PSQM","Building permits - m2 of useful floor area","F_CC11_X_CC113","Residential buildings, except residences for communities","SCA","Seasonally and calendar adjusted data","I15","Index, 2015=100",":"
"1993Q4","RO","Romania","PSQM","Building permits - m2 of useful floor area","F_CC112","Two- and more dwelling buildings","SCA","Seasonally and calendar adjusted data","I15","Index, 2015=100",":"
"1993Q4","SI","Slovenia","PSQM","Building permits - m2 of useful floor area","F_CC11_X_CC113","Residential buildings, except residences for communities","SCA","Seasonally and calendar adjusted data","I15","Index, 2015=100",":"
"1993Q4","SI","Slovenia","PSQM","Building permits - m2 of useful floor area","F_CC112","Two- and more dwelling buildings","SCA","Seasonally and calendar adjusted data","I15","Index, 2015=100",":"
"1993Q4","SK","Slovakia","PSQM","Building permits - m2 of useful floor area","F_CC11_X_CC113","Residential buildings, except residences for communities","SCA","Seasonally and calendar adjusted data","I15","Index, 2015=100",":"
"1993Q4","SK","Slovakia","PSQM","Building permits - m2 of useful floor area","F_CC112","Two- and more dwelling buildings","SCA","Seasonally and calendar adjusted data","I15","Index, 2015=100",":"
"1993Q4","FI","Finland","PSQM","Building permits - m2 of useful floor area","F_CC11_X_CC113","Residential buildings, except residences for communities","SCA","Seasonally and calendar adjusted data","I15","Index, 2015=100",":"
"1993Q4","FI","Finland","PSQM","Building permits - m2 of useful floor area","F_CC112","Two- and more dwelling buildings","SCA","Seasonally and calendar adjusted data","I15","Index, 2015=100",":"
"1993Q4","SE","Sweden","PSQM","Building permits - m2 of useful floor area","F_CC11_X_CC113","Residential buildings, except residences for communities","SCA","Seasonally and calendar adjusted data","I15","Index, 2015=100",":"
"1993Q4","SE","Sweden","PSQM","Building permits - m2 of useful floor area","F_CC112","Two- and more dwelling buildings","SCA","Seasonally and calendar adjusted data","I15","Index, 2015=100",":"
"1993Q4","UK","United Kingdom","PSQM","Building permits - m2 of useful floor area","F_CC11_X_CC113","Residential buildings, except residences for communities","SCA","Seasonally and calendar adjusted data","I15","Index, 2015=100",":"
"1993Q4","UK","United Kingdom","PSQM","Building permits - m2 of useful floor area","F_CC112","Two- and more dwelling buildings","SCA","Seasonally and calendar adjusted data","I15","Index, 2015=100",":"
"1993Q4","NO","Norway","PSQM","Building permits - m2 of useful floor area","F_CC11_X_CC113","Residential buildings, except residences for communities","SCA","Seasonally and calendar adjusted data","I15","Index, 2015=100",":"
"1993Q4","NO","Norway","PSQM","Building permits - m2 of useful floor area","F_CC112","Two- and more dwelling buildings","SCA","Seasonally and calendar adjusted data","I15","Index, 2015=100",":"
"1993Q4","ME","Montenegro","PSQM","Building permits - m2 of useful floor area","F_CC11_X_CC113","Residential buildings, except residences for communities","SCA","Seasonally and calendar adjusted data","I15","Index, 2015=100",":"
"1993Q4","ME","Montenegro","PSQM","Building permits - m2 of useful floor area","F_CC112","Two- and more dwelling buildings","SCA","Seasonally and calendar adjusted data","I15","Index, 2015=100",":"
"1993Q4","MK","Former Yugoslav Republic of Macedonia, the","PSQM","Building permits - m2 of useful floor area","F_CC11_X_CC113","Residential buildings, except residences for communities","SCA","Seasonally and calendar adjusted data","I15","Index, 2015=100",":"
"1993Q4","MK","Former Yugoslav Republic of Macedonia, the","PSQM","Building permits - m2 of useful floor area","F_CC112","Two- and more dwelling buildings","SCA","Seasonally and calendar adjusted data","I15","Index, 2015=100",":"
"1993Q4","RS","Serbia","PSQM","Building permits - m2 of useful floor area","F_CC11_X_CC113","Residential buildings, except residences for communities","SCA","Seasonally and calendar adjusted data","I15","Index, 2015=100",":"
"1993Q4","RS","Serbia","PSQM","Building permits - m2 of useful floor area","F_CC112","Two- and more dwelling buildings","SCA","Seasonally and calendar adjusted data","I15","Index, 2015=100",":"
"1993Q4","TR","Turkey","PSQM","Building permits - m2 of useful floor area","F_CC11_X_CC113","Residential buildings, except residences for communities","SCA","Seasonally and calendar adjusted data","I15","Index, 2015=100","61.4"
"1993Q4","TR","Turkey","PSQM","Building permits - m2 of useful floor area","F_CC112","Two- and more dwelling buildings","SCA","Seasonally and calendar adjusted data","I15","Index, 2015=100","59.6"
"1993Q4","BA","Bosnia and Herzegovina","PSQM","Building permits - m2 of useful floor area","F_CC11_X_CC113","Residential buildings, except residences for communities","SCA","Seasonally and calendar adjusted data","I15","Index, 2015=100",":"
"1993Q4","BA","Bosnia and Herzegovina","PSQM","Building permits - m2 of useful floor area","F_CC112","Two- and more dwelling buildings","SCA","Seasonally and calendar adjusted data","I15","Index, 2015=100",":"
"1994Q1","EU28","European Union (current composition)","PSQM","Building permits - m2 of useful floor area","F_CC11_X_CC113","Residential buildings, except residences for communities","SCA","Seasonally and calendar adjusted data","I15","Index, 2015=100",":"
"1994Q1","EU28","European Union (current composition)","PSQM","Building permits - m2 of useful floor area","F_CC112","Two- and more dwelling buildings","SCA","Seasonally and calendar adjusted data","I15","Index, 2015=100",":"
"1994Q1","EA19","Euro area (19 countries)","PSQM","Building permits - m2 of useful floor area","F_CC11_X_CC113","Residential buildings, except residences for communities","SCA","Seasonally and calendar adjusted data","I15","Index, 2015=100",":"
"1994Q1","EA19","Euro area (19 countries)","PSQM","Building permits - m2 of useful floor area","F_CC112","Two- and more dwelling buildings","SCA","Seasonally and calendar adjusted data","I15","Index, 2015=100",":"
"1994Q1","BE","Belgium","PSQM","Building permits - m2 of useful floor area","F_CC11_X_CC113","Residential buildings, except residences for communities","SCA","Seasonally and calendar adjusted data","I15","Index, 2015=100",":"
"1994Q1","BE","Belgium","PSQM","Building permits - m2 of useful floor area","F_CC112","Two- and more dwelling buildings","SCA","Seasonally and calendar adjusted data","I15","Index, 2015=100",":"
"1994Q1","BG","Bulgaria","PSQM","Building permits - m2 of useful floor area","F_CC11_X_CC113","Residential buildings, except residences for communities","SCA","Seasonally and calendar adjusted data","I15","Index, 2015=100",":"
"1994Q1","BG","Bulgaria","PSQM","Building permits - m2 of useful floor area","F_CC112","Two- and more dwelling buildings","SCA","Seasonally and calendar adjusted data","I15","Index, 2015=100",":"
"1994Q1","CZ","Czechia","PSQM","Building permits - m2 of useful floor area","F_CC11_X_CC113","Residential buildings, except residences for communities","SCA","Seasonally and calendar adjusted data","I15","Index, 2015=100",":"
